source_key,target_key,ref_type
maurer_r:1983,henrich_d:1983,depends_on
maurin_as:2007,ronnowrasmussen-etal:2007,depends_on
maurin_as:2008,demey_t-keinaenen:2008,depends_on
maurin_as:2008a,gozzano-orilia:2008,depends_on
maurin_as:2009,vanderbeeken-dhooge:2009,depends_on
maurin_as:2013,svennerlind-etal:2013,depends_on
maurin_as:2014,malmgren_h-etal:2014,depends_on
maurin_as:2015,galluzzo-loux:2015,depends_on
maurin_as:2016,calemi:2016,depends_on
maurin_as:2019a,szatkowski:2019,depends_on
maurin_k:1985,link_c:1985,depends_on
maus_fe:2011,gracyk-kania:2011,depends_on
maus_h:2001,akman-etal:2001,depends_on
maus_i:1998,hoeffe:1998,depends_on
mausfeld:2003,mausfeld-heyer:2003,depends_on
mauskopf-schmaltz:2012a,mauskopf-schmaltz:2012,depends_on
mauskopf:1988,donovan_a-etal:1988,depends_on
mauskopf:1990,olby_r-etal:1990,depends_on
mauskopf:2012,buchwald_jz:2012,depends_on
mauskopf:2013,chang_h:2012,further_ref
mavrodes:1970,gabriel_l:1970,depends_on
mavrodes:1983a,plantinga_a-wolterstorff:1983,depends_on
mavrodes:1983b,plantinga_a-wolterstorff:1983,depends_on
mavrodes:1983c,plantinga_a-wolterstorff:1983,depends_on
mavrodes:1988a,morris_tv:1988a,depends_on
mavrodes:1988b,alanen:1988,further_ref
mavrodes:1988b,hare_p:1988,depends_on
mavrodes:1993,stump_e:1993,depends_on
mavrodes:1995,senor:1995,depends_on
mavrodes:2005,wainwright_wj:2005,depends_on
mavrodes:2010,taliaferro-etal:2010,depends_on
mavrodes:2013,diller_ja-kasher:2013,depends_on
mavrovouniotis-stephanopoulos:1988,weld_ds-dekleer:1990,further_ref
mawani:2021,valverde_m-etal:2021,depends_on
mawson:2011,ohear:2011,depends_on
mawson:2011a,garvey_j:2011,depends_on
mawson:2016,timpe-speak:2016,depends_on
mawson:2018,metz_t:2018,further_ref
mawson:2018a,kraay_k:2018,depends_on
max_i:1994a,faye_j-etal:1994,depends_on
max_i:1994b,meggle-wessels:1994,depends_on
max_i:1995,childers_t-majer:1995,depends_on
max_i:1996,wansing:1996,depends_on
max_i:1997,faye_j-etal:1997,depends_on
max_i:2001,stelzner-stoeckler:2001,depends_on
maxwell_g:1961,feigl-maxwell:1961,depends_on
maxwell_g:1962,feigl-maxwell:1962,depends_on
maxwell_g:1962a,feigl-maxwell:1962,depends_on
maxwell_g:1966,feyerabend-maxwell:1966,depends_on
maxwell_g:1968,feigl-etal:1972,further_ref
maxwell_g:1968,lakatos-musgrave:1968,depends_on
maxwell_g:1970,colodny:1970,depends_on
maxwell_g:1970a,radner_m-winokour:1970,depends_on
maxwell_g:1972,pears:1972,depends_on
maxwell_g:1974,nakhnikian:1974,depends_on
maxwell_g:1975a,cheng_c:1975,depends_on
maxwell_g:1976,cohen_rs-etal:1976,depends_on
maxwell_g:1976a,gordon_gg-etal:1976,depends_on
maxwell_g:1978,savage_cw:1978,depends_on
maxwell_g:1982,eccles:1982,depends_on
maxwell_g:1991,munevar:1991,depends_on
maxwell_jc:1867,maxwell_jc:1890a,further_ref
maxwell_m:2000,butt_m-etal:1999,further_ref
maxwell_ml:1989,maxwell_ml-savage:1989,depends_on
maxwell_n:1993,stein_h:1991,further_ref
maxwell_n:2006,dieks:2006,depends_on
maxwell_n:2011,suarez_m:2011,depends_on
maxwell_n:2013,diller_ja-kasher:2013,depends_on
may_jo-kumar:2019,zimmerman_az-etal:2019,depends_on
may_jo:2017,maibom_hl:2017,depends_on
may_l-crookston:2008a,may_l-crookston:2008,depends_on
may_l-strikwerda:1994,baker_rb-etal:1998,further_ref
may_l:2006,midwest:2006,depends_on
may_l:2008,may_l-crookston:2008,depends_on
may_l:2011,fleming_je:2011,depends_on
may_l:2017,bazarganforward-rickless:2017,depends_on
may_rc-panza:2016,antonelli_ga:2016,further_ref
may_rc-panza:2016,boccuni-sereni:2016,depends_on
may_rc:1966,vonbaeyer_w-griffith:1966,depends_on
may_rc:1987,lepore:1987,depends_on
may_rc:1987,ludlow_p:1996,further_ref
may_rc:1988,kempson:1988,depends_on
may_rc:2018,coliva-etal:2018,depends_on
may_s-harper:1976,harper_w-hooker:1976,depends_on
may_sc:2016a,brake_e:2016,depends_on
may_sc:2018,knight_j:2018,depends_on
may_sc:2021,sobel_d-etal:2021,depends_on
may_st:2012,cushman_t:2012,depends_on
may_st:2016,garcia_o-etal:2016,depends_on
may_t:2005,gutting:2005,depends_on
may_t:2009a,mullarkey-lord:2009,depends_on
may_t:2013,gaus_gf-dagostino:2013,depends_on
may_t:2017,golob_s-timmermann:2017,depends_on
may_t:2024,grau_c-smuts:2024,depends_on
may_th:2005,taylor_js:2005,depends_on
mayberry_j:2011,devidi_d-etal:2011,depends_on
mayberry_tc:1979,pitcher:1978,further_ref
maybury_mt:1990,mckeown_k-etal:1990,depends_on
maydole:2009,craig_wl-moreland:2009,depends_on
maydole:2012,oppy:2012b,further_ref
maydole:2012,szatkowski:2012,depends_on
maydole:2012a,oppy:2012c,further_ref
maydole:2012a,szatkowski:2012,depends_on
maydole:2012b,szatkowski:2012,depends_on
maye-engel:2012,werning-etal:2012,depends_on
mayer_aj:1995,gavroglu_k-etal:1995b,depends_on
mayer_ch:2013,allhoff-etal:2013,depends_on
mayer_e:2014,antonelli_m-david:2014,depends_on
mayer_j:1975,bossert_pj:1975,depends_on
mayer_ma:2017,zimmermann_re:2017,depends_on
mayer_re:1993,ortony:1993,depends_on
mayer_s:2017,maliks-schaffer:2017,depends_on
mayer_t:2008,winter_t:2008,depends_on
mayer_t:2016,taylor_rc-lopezfarjeat:2016,depends_on
mayer_ve-erhard:2008a,mayer_ve-erhard:2008,depends_on
mayer_ve:2008,mayer_ve-erhard:2008,depends_on
mayer_ve:2009,salmela-mayer:2009,depends_on
mayer_ve:2012,ebbersmeyer:2012,depends_on
mayer_ve:2013,meixner-sowa:2013,depends_on
mayertasch:1991,burkhardt_h-smith:1991a,depends_on
mayertasch:2009,fischer_n:2009,depends_on
mayes_ar:1992,milner_ad-rugg:1992,depends_on
mayes_ar:2001,hoerl-mccormack:2001,depends_on
mayes_ck:2017,rawlinson-ward:2017,depends_on
mayhew_r:2000,lisi_fl:2000,further_ref
mayhew_r:2009,anagnostopoulos_g:2009,depends_on
mayhew_r:2010a,bobonich:2010,depends_on
mayhew_r:2015a,mayhew_r:2015,depends_on
maynard:2001,gaut-lopes:2001,depends_on
maynard:2009,davies_s-etal:2009,depends_on
maynard:2009a,davies_s-etal:2009,depends_on
maynardsmith:1970,fraser_jt-etal:1972,further_ref
maynardsmith:1982,agassi-cohen:1982,depends_on
maynardsmith:1984,hookway:1984,depends_on
maynardsmith:1990,knowles_d:1990,depends_on
maynardsmith:2000,gaerdenfors-etal:2002a,further_ref
maynardzhang-lehmann:2000,cohn_ag-etal:2000,depends_on
mayo_b:1952,benes:1951,further_ref
mayo_b:1963a,austin_jl:1962,further_ref
mayo_b:1968,vesey_gna:1968,depends_on
mayo_b:1977,vesey_gna:1977,depends_on
mayo_dg-spanos:2011,bandyopadhyay_p-forster:2011,depends_on
mayo_dg:1980,asquith-giere:1980,depends_on
mayo_dg:1981,pitt_jc:1981,depends_on
mayo_dg:1982,asquith-nickles:1982,depends_on
mayo_dg:1986,fine_a-machamer:1986,depends_on
mayo_dg:1988,donovan_a-etal:1988,depends_on
mayo_dg:1989,fine_a-leplin:1989,depends_on
mayo_dg:1994,hull_dl-etal:1994,depends_on
mayo_dg:2000a,carrier_m-etal:2000,depends_on
mayo_dg:2002,gaerdenfors-etal:2002,depends_on
mayo_dg:2006,cheyne_c-worrall:2006,depends_on
mayo_dg:2018a,peschard-vanfraassen:2018,depends_on
mayoh:1965,crossley_jn-dummett:1965,depends_on
mayoh:1974,stenlund:1974,depends_on
mayorga:2017,pihlstroem:2017,depends_on
mayr_d:1983,mayr_d-suessmann:1983,depends_on
mayr_d:1984,balzer_w-etal:1984,depends_on
mayr_e:1969,cohen_rs-wartofsky:1969a,depends_on
mayr_e:1969,goodfield_j:1969,further_ref
mayr_e:1974,cohen_rs-wartofsky:1974,depends_on
mayr_e:1976,grene_m-mendelsohn:1976,depends_on
mayr_e:1983,asquith-nickles:1983,depends_on
mayr_e:1983,hull_dl:1983,further_ref
mayr_e:1985,asquith-kitcher:1985,depends_on
mayr_e:1989,ruse:1989,depends_on
mayr_e:1994,beatty_j:1994,further_ref
mayr_er-vetter:2023,phil-issues:2023,depends_on
mayr_er:2012,obrien_l-soteriou:2009,further_ref
mayr_er:2013,kahmen-stepanians:2013,depends_on
mayr_er:2014,spann_a-wehinger:2014,depends_on
mayr_er:2014a,pulman_cg:2014,depends_on
mayr_er:2017,schrenk_m:2017,depends_on
mayr_er:2017a,paolinipaoletti-orilia:2017,depends_on
mayr_er:2018,buchanan_a-sreenivasan:2018,further_ref
mayr_er:2018,etinson_a:2018,depends_on
mays_w:1964,gregg_jr-harris:1964,depends_on
mays_w:1970,fraser_jt-etal:1972,further_ref
mays_w:1975,fraser_jt-lawrence:1975,depends_on
mays_w:1975a,bossert_pj:1975,depends_on
mays_w:1977,pivcevic:1977,depends_on
mays_w:1984,cho_kk:1984,depends_on
mays_w:2002,babich:2002,depends_on
mayse:2016,melamed_yy:2016,depends_on
mayzaud:2010,lohmar_d-yamaguchi:2010,depends_on
mayzvallenilla:1974,funke_g-kopper:1974,depends_on
mazer:1990,parikh_r:1990,depends_on
mazhary:1999,albis-etal:1999,depends_on
mazis:1979,stewart_jon:1998,further_ref
mazis:1988,silverman_hj:1988,depends_on
mazor:1978,pennock_jr-chapman:1978,depends_on
mazur_ag:2012,kincaid:2012,depends_on
mazur_ag:2021,crasnow-intemann:2021,depends_on
mazur_b:2008,gold_b-simons:2008,depends_on
mazurkiewicz:1989,debakker-etal:1989,depends_on
mazza_e:2005,frascaspada-keil:2005,depends_on
mazza_e:2012,bailey_a-obrien:2012,depends_on
mazza_e:2020,taylor_ja:2020,depends_on
mazzara_g:1987,eggers_lc:1987,depends_on
mazzara_g:1992,rossetti_l:1992,depends_on
mazzarella_d:2017,lepore-stone:2014,further_ref
mazzarese:1997,garzonvaldes-etal:1997,depends_on
mazzarese:1999,egidi_r:1999,depends_on
mazzocco_mmm:2015,kadosh_r-dowker:2015,depends_on
mazzoli:1989,haase_w:1989,depends_on
mazzolini:1985,north_jd-roche:1985,depends_on
mazzone_m:2013,liedtke_f-schulze:2013,depends_on
mazzotti:2009,robson_e-stedall:2009,depends_on
mazzu_a:2002,tymieniecka:2002e,depends_on
mazzu_a:2016,malherbe_o-richard:2016,depends_on
mcadamerb:2007,kwasniewski:2007,depends_on
mcafee_n:2017,garry_a-etal:2017,depends_on
mcalister:1974,mcalister:1976,further_ref
mcalister:2004,jacquette:2004,depends_on
mcallester-etal:1989,brachman-etal:1989,depends_on
mcallester-rosenblitt:1991,dean_tl-mckeown:1991,depends_on
mcallester:1990,dietterich-swartout:1990,depends_on
mcallister_jw:1996a,tauber_a:1996,depends_on
mcallister_jw:2001,newtonsmith:2001,depends_on
mcallister_jw:2001a,newtonsmith:2001,depends_on
mcallister_jw:2017,stuart_mt-etal:2017,depends_on
mcaloon:1978,macintyre_a-etal:1978,depends_on
mcara-mcvie:2012,maguire_m-etal:2012,depends_on
mcarthur_n:2014,garrett_a:2014,depends_on
mcarthur_n:2016,russell_p:2016,depends_on
mcarthur_n:2023,halwani_r-etal:2023,depends_on
mcauley_m:2020,schippers_b:2020,depends_on
mcauliffe_jd:2006a,mcauliffe_jd:2006,depends_on
mcauliffe_jd:2006b,mcauliffe_jd:2006,depends_on
mcauliffe_k:2012,tiersma_p-solan:2012,depends_on
mcbaymerritt:2014,cohen_al:2014a,depends_on
mcbaymerritt:2017,allais_l:2015,further_ref
mcbaymerritt:2017a,altman_mc:2017,depends_on
mcbaymerritt:2021,fridland_e-pavese:2021,depends_on
mcbrayer:2016,peels-blaauw:2016,depends_on
mcbrayer:2017,law_s:2017,depends_on
mcbride_la:2017,zack_n:2017,depends_on
mcbride_m:2013,kearns_s-star:2013,further_ref
mcbride_r:1979a,mcbride_r:1979,depends_on
mcbride_wl:1969,pennock_jr-chapman:1969,depends_on
mcbride_wl:1972,pennock_jr-chapman:1972,depends_on
mcbride_wl:1981,schilpp:1981,depends_on
mcbride_wl:1985,hamrick:1985,depends_on
mcbride_wl:1988,rockmore:1988,depends_on
mcbride_wl:1989,kaelin_e-schrag:1989,depends_on
mcbride_wl:1990,tymieniecka:1990b,depends_on
mcbride_wl:1994,gould_c-cohen:1994,depends_on
mcbride_wl:2000,bourgeois_b-havet:2000,depends_on
mcbride_wl:2003,gracia_j-etal:2003,depends_on
mcbride_wl:2010,auxier-hahn:2010,depends_on
mcbride_wl:2012,crowell_s:2012,depends_on
mccabe_ge:2016,macleod_ch-miller:2016,depends_on
mccabe_h:1992,warner_m:1992,depends_on
mccabe_mm:1988,annas_j:1988,depends_on
mccabe_mm:1988,mccabe_mm:2015,further_ref
mccabe_mm:1994a,kraut_ri:1993,further_ref
mccabe_mm:1994a,taylor_ccw:1994,depends_on
mccabe_mm:1994c,furley_d-nehamas:1994,depends_on
mccabe_mm:1996,gill_c-mccabe:1996,depends_on
mccabe_mm:1996,mccabe_mm:2015,further_ref
mccabe_mm:2002,mccabe_mm:2015,further_ref
mccabe_mm:2002,wiseman_tp:2002,depends_on
mccabe_mm:2005,dillon_jm-dixsaut:2005,depends_on
mccabe_mm:2005,mccabe_mm:2015,further_ref
mccabe_mm:2005a,salles_r:2005,depends_on
mccabe_mm:2005b,gill_c:2005,depends_on
mccabe_mm:2005b,mccabe_mm:2015,further_ref
mccabe_mm:2006,benson_h:2006,depends_on
mccabe_mm:2006a,mccabe_mm:2015,further_ref
mccabe_mm:2006a,reis_b:2006,depends_on
mccabe_mm:2007,mccabe_mm:2015,further_ref
mccabe_mm:2007,scott_do:2007,depends_on
mccabe_mm:2007a,mccabe_mm-textor:2007,depends_on
mccabe_mm:2007a,mccabe_mm:2015,further_ref
mccabe_mm:2008,rogers_gaj-etal:1997,depends_on
mccabe_mm:2009,mccabe_mm:2015,further_ref
mccabe_mm:2009a,dillon_jm-brisson:2009,depends_on
mccabe_mm:2010,harte_v-etal:2010,depends_on
mccabe_mm:2010,mccabe_mm:2015,further_ref
mccabe_mm:2012,leigh_f:2012,depends_on
mccabe_mm:2012,mccabe_mm:2015,further_ref
mccabe_mm:2013,boysstones-etal:2013,depends_on
mccabe_mm:2015a,mccabe_mm:2015,depends_on
mccabe_mm:2015b,leigh_f:2020,further_ref
mccabe_mm:2015b,mccabe_mm:2015,depends_on
mccabe_mm:2019,fine_g:2019,depends_on
mccabe_r:2009,leudar-costall:2009,depends_on
mccain_k-poston:2017a,mccain_k-poston:2017,depends_on
mccain_k-poston:2017b,mccain_k-poston:2017,depends_on
mccain_k-poston:2024,lasonenaarnio-littlejohn:2024,depends_on
mccain_n-turner:1995,mellish-perrault:1995,depends_on
mccain_n-turner:1996,clancey-weld:1996,depends_on
mccain_n-turner:1998,cohn_ag-etal:1998,depends_on
mccall_b:2017,jaworski_w:2016,further_ref
mccall_co:2018,boonin_d:2018,depends_on
mccall_co:2022,colombo_ag-etal:2022,depends_on
mccall_s-vandernat:1969,davis_jw-etal:1969,depends_on
mccall_s:1965,tymieniecka:1965,depends_on
mccall_s:1966a,lambert_k:1991,further_ref
mccall_s:1969,freeman_e-sellars:1971,further_ref
mccall_s:1985,vaninwagen:1997,further_ref
mccall_s:1990,dunn_mj-gupta:1990,depends_on
mccall_s:1991,burkhardt_h-smith:1991a,depends_on
mccall_s:1995,marion_m-cohen:1995,depends_on
mccall_s:1995a,savitt:1995,depends_on
mccall_s:2001a,oaklander:2001,depends_on
mccall_s:2001b,oaklander:2001,depends_on
mccall_s:2002,jackendoff-etal:2002,depends_on
mccall_s:2006,dieks:2006,depends_on
mccall_s:2008,oaklander:2004,further_ref
mccall_s:2012,tahko:2012,depends_on
mccall_s:2012a,gabbay_dm-etal:2012a,depends_on
mccall_s:2013,correia_f-iacona:2013,depends_on
mccall_t-rea:2009a,mccall_t-rea:2009,depends_on
mccall_t:2009,crisp_od-rea:2009,depends_on
mccall_t:2009a,mccall_t-rea:2009,depends_on
mccall_t:2016,johnson_kl-lauber:2016,depends_on
mccalla-etal:1992,lehmann_f:1992,depends_on
mccallion:2008,hugly-sayward:2006,further_ref
mccallum_el:1996,hekman_s:1996,depends_on
mccann_e:1985a,holland_aj:1985,depends_on
mccann_e:1994,chappell_vc:1994,depends_on
mccann_e:2001,anstey:2006b,further_ref
mccann_e:2002,nadler_sm:2002,depends_on
mccann_e:2007,newman_l:2007,depends_on
mccann_e:2008,hoffman_p-etal:2008,depends_on
mccann_e:2011,nolan_l:2011,depends_on
mccann_g:2020,schippers_b:2020,depends_on
mccann_hj-kvanvig:1991,phil-perspectives:1991,depends_on
mccann_hj:1986,audi_r:1986,further_ref
mccann_hj:1997,holmstroemhintikka-tuomela:1997,depends_on
mccann_hj:2005,mann_we:2005,depends_on
mccann_hj:2007,timmons-etal:2007,depends_on
mccann_hj:2009,kvanvig:2009,depends_on
mccann_hj:2010a,taliaferro-etal:2010,depends_on
mccann_hj:2011a,perszyk:2011,depends_on
mccann_hj:2012,phil-issues:2012,depends_on
mccann_hj:2016,alexander_d-johnson:2016,depends_on
mccann_hj:2016a,buckareff-nagasawa:2016,depends_on
mccann_hj:2017a,mccann_hj:2017,depends_on
mccann_jj:2000,davis_sv:2000,depends_on
mccarney:2009,chitty_a-mcivor:2009,depends_on
mccarren:2009,ker_i-merrigan:2009,depends_on
mccarroll-sutton:2017,bernecker-michaelian:2017,depends_on
mccarthy_a-phillips:2006,yagisawa:2005,further_ref
mccarthy_da:2006,barton_sc:2006,depends_on
mccarthy_da:2007,broome_j:2004,further_ref
mccarthy_da:2016,hajek_a-hitchcock:2016,depends_on
mccarthy_di:1997,vossen-etal:1997,depends_on
mccarthy_di:1998,klavans-resnik:1996,further_ref
mccarthy_j-buvac:1997,aliseda-etal:1998,further_ref
mccarthy_j-costello:1998,cohn_ag-etal:1998,depends_on
mccarthy_j-hayes:1969,ginsberg_ml:1987,further_ref
mccarthy_j-hayes:1969,lifschitz_v:1990,further_ref
mccarthy_j-hayes:1969,meltzer_b-michie_d:1969,depends_on
mccarthy_j-hayes:1969,webber_bl-nilsson:1981,further_ref
mccarthy_j-lifschitz:1987,mcdermott_dv:1987,further_ref
mccarthy_j:1959,brachman-levesque:1995,further_ref
mccarthy_j:1959,lifschitz_v:1990,further_ref
mccarthy_j:1963,braffort-hirschberg:1963,depends_on
mccarthy_j:1968,minsky:1968,depends_on
mccarthy_j:1974,lifschitz_v:1990,further_ref
mccarthy_j:1974,lighthill:1973,further_ref
mccarthy_j:1979,lifschitz_v:1990,further_ref
mccarthy_j:1979,ringle:1979,depends_on
mccarthy_j:1979a,hayes_je-etal:1979,depends_on
mccarthy_j:1979a,lifschitz_v:1990,further_ref
mccarthy_j:1980,ginsberg_ml:1987,further_ref
mccarthy_j:1980,lifschitz_v:1990,further_ref
mccarthy_j:1982,endres-reetz:1982,depends_on
mccarthy_j:1982,lifschitz_v:1990,further_ref
mccarthy_j:1983,lifschitz_v:1990,further_ref
mccarthy_j:1983a,lifschitz_v:1990,further_ref
mccarthy_j:1984,lifschitz_v:1990,further_ref
mccarthy_j:1984,pagels:1984,depends_on
mccarthy_j:1986,brachman-levesque:1995,further_ref
mccarthy_j:1986,ginsberg_ml:1987,further_ref
mccarthy_j:1986,kehler_t-rosenschein:1986,depends_on
mccarthy_j:1986,lifschitz_v:1990,further_ref
mccarthy_j:1986,webber_bl-nilsson:1981,further_ref
mccarthy_j:1986a,ginsberg_ml:1987,further_ref
mccarthy_j:1986a,lifschitz_v:1990,further_ref
mccarthy_j:1987,lifschitz_v:1990,further_ref
mccarthy_j:1988,lifschitz_v:1990,further_ref
mccarthy_j:1989,thomason_rh:1989,depends_on
mccarthy_j:1990,lifschitz_v:1990,depends_on
mccarthy_j:1990a,lifschitz_v:1990,depends_on
mccarthy_j:1990b,lifschitz_v:1990,depends_on
mccarthy_j:1993a,bajcsy:1993,depends_on
mccarthy_j:1995,mellish-perrault:1995,depends_on
mccarthy_j:1995c,cox_mt-freed:1995,depends_on
mccarthy_j:1995c,muggleton:1996,further_ref
mccarthy_j:1996,aiello_lc-etal:1996,depends_on
mccarthy_j:1996a,dreyfus_hl:1992,further_ref
mccarthy_j:2000,cohn_ag-etal:2000,depends_on
mccarthy_j:2000a,minker_j:2000,depends_on
mccarthy_j:2000b,shanahan_m:1997,further_ref
mccarthy_j:2002,fensel-etal:2002,depends_on
mccarthy_j:2008,adriaans-vanbenthem:2008,depends_on
mccarthy_mh:1995,digiovanni_g:1995,further_ref
mccarthy_mh:1995,robinson_hok:1995b,depends_on
mccarthy_n:2021,michelfelder_d-doorn:2021,depends_on
mccarthy_tg:1997,hellman_g:1989,further_ref
mccarthy_tg:2020,goldberg_sc:2020a,depends_on
mccarthy_th:1974,schaffner_kf-cohen:1974,depends_on
mccarthy_th:1981,asquith-hacking:1981,depends_on
mccarthy_th:1983,asquith-nickles:1983,depends_on
mccarthy_th:1983,jungck:1983,further_ref
mccarthy_th:1989,krausz:1989,depends_on
mccarthy_th:1994,gould_c-cohen:1994,depends_on
mccarthy_th:1994a,gould_c-cohen:1994,depends_on
mccarthy_th:1994b,weithman:1999,further_ref
mccarthy_th:1995,robinson_hok:1995b,depends_on
mccarthy_th:1998,critchley_s-schroeder:1998,depends_on
mccarthy_th:2001,wingert-guenther:2001,depends_on
mccartney_ma:2005,saadfilho-johnston:2005,depends_on
mccarty_dc-tennant:1987,shapiro_s:1996,further_ref
mccarty_dc:2004,link_g:2004,depends_on
mccarty_dc:2005,shapiro_s:2005,depends_on
mccarty_dc:2009,irvine_ad:2009,depends_on
mccarty_dc:2016,parsons_c:2014,further_ref
mccarty_lt-sridharan:1981,hayes_pj:1981,depends_on
mccarty_lt-vandervandermeyden:1992,nebel_b-etal:1992,depends_on
mccarty_lt:1994,doyle_j-etal:1994,depends_on
mccarty_r:1995,robinson_hok:1995c,depends_on
mccaskey:2014,biondi-groarke:2014,depends_on
mccauley_rn-lawson:1993,burton_r:1993,depends_on
mccauley_rn:1986,christensen_s-turner:1993,further_ref
mccauley_rn:1986a,fine_a-machamer:1986,depends_on
mccauley_rn:1996a,mccauley_rn:1996,depends_on
mccauley_rn:2000,keil_fc-wilson:2000,depends_on
mccauley_rn:2007,thagard:2007,depends_on
mccauley_rn:2007a,schouten_mkd-dejong:2007,depends_on
mccauley_rn:2012,gozzano-hill:2012,depends_on
mccauley_rn:2016,clark_kj:2016,depends_on
mccawley:1970,davidson_d-harman:1975,further_ref
mccawley:1971,steinberg_dd-jacobovits:1971,depends_on
mccawley:1972,davidson_d-harman:1972,depends_on
mccawley:1975,hockney_dj-etal:1975,depends_on
mccawley:1978,cole_p:1978,depends_on
mccawley:1979,davis_sv-mithun:1979,depends_on
mccawley:1981c,kanger-oehman:1981,depends_on
