id,author_key,given_name_latex,given_name_unicode,family_name_latex,family_name_unicode,mononym_latex,mononym_unicode,shorthand_latex,shorthand_unicode,famous_name_latex,famous_name_unicode,famous,name_variants_latex,name_variants_unicode
82531,vosgerau,Gottfried,Gottfried,Vosgerau,Vosgerau,,,,,,,false,,
82532,vosniadou,Stella,Stella,Vosniadou,Vosniadou,,,,,,,false,,
82533,vospernik,Miklav{\v{z}},Miklavž,Vospernik,Vospernik,,,,,,,false,,
82534,voss_c,Christiane,Christiane,Voss,Voss,,,,,,,false,,
82535,voss_cr,Clare R.,Clare R.,Voss,Voss,,,,,,,false,,
82536,voss_d,Daniela,Daniela,Voss,Voss,,,,,,,false,,
82537,voss_h,Henrik,Henrik,Voss,Voss,,,,,,,false,,
82538,voss_k,Klaus,Klaus,Voss,Voss,,,,,,,false,,
82539,voss_s,Sarah,Sarah,Voss,Voss,,,,,,,false,,
82540,voss_sh,Stephen H.,Stephen H.,Voss,Voss,,,,,,,false,,
82541,vossen,Piek,Piek,Vossen,Vossen,,,,,,,false,,
82542,vossenkuhl,Wilhelm,Wilhelm,Vossenkuhl,Vossenkuhl,,,,,,,false,,
82543,vossoughian,Nader,Nader,Vossoughian,Vossoughian,,,,,,,false,,
82544,vostroknutov,Alexander,Alexander,Vostroknutov,Vostroknutov,,,,,,,false,,
82545,votsis,Ioannis,Ioannis,Votsis,Votsis,,,,,,,false,,
82546,vouillemin,Charles-Ernest,Charles-Ernest,Vouillemin,Vouillemin,,,,,,,false,,
82547,vouilloux,Bernard,Bernard,Vouilloux,Vouilloux,,,,,,,false,,
82548,voutilainen,Atro,Atro,Voutilainen,Voutilainen,,,,,,,false,,
82549,voyatzaki,Maria,Maria,Voyatzaki,Voyatzaki,,,,,,,false,,
82550,voyenne,Bernard,Bernard,Voyenne,Voyenne,,,,,,,false,,
82551,voyshvillo,E.K.,E.K.,Voyshvillo,Voyshvillo,,,,,,,false,,
82552,vrahatis_m,Michael N.,Michael N.,Vrahatis,Vrahatis,,,,,,,false,,
82553,vrahimis_a,Andreas,Andreas,Vrahimis,Vrahimis,,,,,,,false,,
