id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
91076,book,koons_rc-bealer:2010,,,2010,,The Waning of Materialism,The Waning of Materialism,The Waning of Materialism,The Waning of Materialism,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780199556182.001.0001,,english,false,,,,koons_rc;bealer,,1:mind_body;2:physicalism
91077,incollection,koons_rc-etal:2017,,,2017,,Introduction: Reflections on Contemporary Science and the New Aristotelianism,Introduction: Reflections on Contemporary Science and the New Aristotelianism,,,,,,,1--12,1,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc;simpson_w;teh_nj,,,1:complexity;2:hylomorphism
91078,book,koons_rc-pickavance:2015,,,2015,,Metaphysics: The Fundamentals,Metaphysics: The Fundamentals,,,,,,,,,,,Chichester,,,wiley-blackwell,,,,,,,,,,,,,english,false,,,koons_rc;pickavance,,,1:metaphysics
91079,book,koons_rc-pickavance:2017,,,2017,,The Atlas of Reality: A Comprehensive Guide to Metaphysics,The Atlas of Reality: A Comprehensive Guide to Metaphysics,,,,,,,,,,,Chichester,,,wiley-blackwell,,,,,,,,,,,,,english,false,,,koons_rc;pickavance,,,1:metaphysics
91080,incollection,koons_rc-pruss:2017,,,2017,,Must Functionalists Be Aristotelians?,Must Functionalists Be Aristotelians?,,,,,,,194--204,194,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc;pruss,,,2:functionalism;3:functionalism_in_the_philosophy_of_mind
91081,incollection,koons_rc-seung:1997,,,1997,,Defeasible Reasoning and Moral Dilemmas,Defeasible Reasoning and Moral Dilemmas,,,,,,,205--222,205,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc;seung_tk,,,1:logic;2:nonmonotonic_logic
91082,incollection,koons_rc:1988,,,1988,,Doxastic Paradoxes without Self-Reference,Doxastic Paradoxes without Self-Reference,,,,,,,29--41,29,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc,,,1:epistemology;2:epistemic_logic;3:fitch_s_paradox
91083,incollection,koons_rc:1991,,,1991,,Doxic Paradox: A Situational Solution,Doxic Paradox: A Situational Solution,,,,,,,161--178,161,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc,,,1:information
91084,book,koons_rc:1992,,,1992,,Paradoxes of Belief and Strategic Rationality,Paradoxes of Belief and Strategic Rationality,,,,,,,,,,,Cambridge,,,cambridge-university-press,,,,,,,,,,,,,english,false,,,koons_rc,,,1:decision_theory
91085,incollection,koons_rc:1992a,,,1992,,Doxastic Paradox and Reputation Effects in Iterated Games,Doxastic Paradox and Reputation Effects in Iterated Games,,,,,,,60--72,60,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc,,,1:truth;2:semantic_paradoxes
91086,unpublished,koons_rc:1993,,,1993,,"Nonmonotonic Prediction, Causation, and Induction","Nonmonotonic Prediction, Causation, and Induction",,,,,,,,,,,,,,,,,"Unpublished manuscript, Philosophy Department, University of Texas at Austin","Unpublished manuscript, Philosophy Department, University of Texas at Austin",,,,,,,,,english,false,,,koons_rc,,,1:rationality;2:belief_revision;3:nonmonotonic_reasoning
91087,article,koons_rc:1994,,,1994,,A New Solution to the Sorites Problem,A New Solution to the Sorites Problem,,,,mind,103,412,535--557,535,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc,,,1:vagueness
91088,article,koons_rc:1994a,,,1994,,Review of \citet{gupta_a-belnap_nd:1993},Review of,,,,notre-dame-journal-of-formal-logic,35,,606--631,606,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc,,,1:truth;2:disquotationalism
91089,incollection,koons_rc:1996,,,1996,,"Information, Representation and the Possibility of Error","Information, Representation and the Possibility of Error",,,,,,,333--346,333,,,,,,,,,,,,,,,,,,,english,false,,,koons_rc,,,1:representation;2:teleosemantics
